date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:39	4296/4296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Apr%202025%2002:38:39%20GMT	https://static.wixstatic.com/media/f68c7b_737a389a6be44d84b350c8856bd05389~mv2.jpg/v1/fill/w_120,h_170,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Fisher%20Rare%20Book%20Library%20Exhibitions%20Page%20(1).jpg	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_737a389a6be44d84b350c8856bd05389_mv2.jpg/v1/fill/w_120,h_170,al_c,q_80,usm_0.66_1.00_0.01,blur_2/Fisher%20Rare%20Book%20Library%20Exhibitions%20Page%20(1).jpg	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:42	3746/3746	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:41%20GMT	https://static.wixstatic.com/media/f68c7b_101311c7ca5847eda650cdf581023f25~mv2.png/v1/fill/w_100,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ECE_Signature_655%201.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_101311c7ca5847eda650cdf581023f25_mv2.png/v1/fill/w_100,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ECE_Signature_655%201.png	(from https://www.karthikjambunathan.com/sono)
22:38:42	3363/3363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Apr%202025%2002:38:41%20GMT	https://static.wixstatic.com/media/f68c7b_4c10a1304cb940d3ba60e6e44d024baa~mv2.jpg/v1/crop/x_0,y_17,w_5760,h_7290/fill/w_95,h_120,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/CBC%20Radio%20Canada%20Careers%20Page.jpg	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_4c10a1304cb940d3ba60e6e44d024baa_mv2.jpg/v1/crop/x_0,y_17,w_5760,h_7290/fill/w_95,h_120,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/CBC%20Radio%20Canada%20Careers%20Page.5	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:42	2836/2836	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:42%20GMT	https://static.wixstatic.com/media/f68c7b_fda286ec8fd44a06a91729f27e486833~mv2.png/v1/fill/w_76,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/c18bf2_716a6a8ec693486fab42e8425f91548d~.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_fda286ec8fd44a06a91729f27e486833_mv2.png/v1/fill/w_76,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/c18bf2_716a6a8ec693486fab42e8425f91548d_.png	(from https://www.karthikjambunathan.com/sono)
22:38:43	81587/81587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Apr%202025%2002:38:42%20GMT	https://static.wixstatic.com/media/f68c7b_19baee97a4894b8cb0191493fb4619eb~mv2.jpg/v1/crop/x_193,y_18,w_2167,h_2115/fill/w_379,h_582,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Polish_20241011_202720918%20(1).jpg	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_19baee97a4894b8cb0191493fb4619eb_mv2.jpg/v1/crop/x_193,y_18,w_2167,h_2115/fill/w_379,h_582,al_c,q_80,usm_0.66_1.00_0.01,enc_av/Polish_20241011_202720918%20(1)	(from https://www.karthikjambunathan.com/sono)
22:38:44	24041/24041	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:44%20GMT	https://static.wixstatic.com/media/f68c7b_c9fcf2b8186745cf9b207063fe6dafa9~mv2.png/v1/fill/w_186,h_93,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/assets_stickpng.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_c9fcf2b8186745cf9b207063fe6dafa9_mv2.png/v1/fill/w_186,h_93,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/assets_stickpng.png	(from https://www.karthikjambunathan.com/sono)
22:38:44	24732/24732	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:44%20GMT	https://static.wixstatic.com/media/f68c7b_73a2e1a997954d86a5d3d62dd3a6a060~mv2.png/v1/fill/w_199,h_112,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/logos-world%20(1).png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_73a2e1a997954d86a5d3d62dd3a6a060_mv2.png/v1/fill/w_199,h_112,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/logos-world%20(1).png	(from https://www.karthikjambunathan.com/sono)
22:38:47	21108/21108	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:47%20GMT	https://static.wixstatic.com/media/f68c7b_67f757d34182455697d8ea12ee4e7d54~mv2.png/v1/fill/w_147,h_95,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/clipart.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_67f757d34182455697d8ea12ee4e7d54_mv2.png/v1/fill/w_147,h_95,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/clipart.png	(from https://www.karthikjambunathan.com/sono)
22:38:47	15799/15799	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:47%20GMT	https://static.wixstatic.com/media/f68c7b_019d07dd6c884405af93587c3beeae22~mv2.png/v1/fill/w_176,h_117,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/assets_stickpng%20(1).png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_019d07dd6c884405af93587c3beeae22_mv2.png/v1/fill/w_176,h_117,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/assets_stickpng%20(1).png	(from https://www.karthikjambunathan.com/sono)
22:38:48	29566/29566	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:48%20GMT	https://static.wixstatic.com/media/f68c7b_8c25303a3b644e4cb4b4a1c04e1b6efd~mv2.png/v1/fill/w_185,h_131,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/f68c7b_8c25303a3b644e4cb4b4a1c04e1b6efd~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_8c25303a3b644e4cb4b4a1c04e1b6efd_mv2.png/v1/fill/w_185,h_131,al_c,q_85,usm_0.66_1.00_0.01,blur_3/f68c7b_8c25303a3b644e4cb4b4a1c04e1b6efd_mv2.png	(from https://www.karthikjambunathan.com/sono)
22:38:49	32088/32088	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:48%20GMT	https://static.wixstatic.com/media/f68c7b_5b7a92e637f747d1a0308d30781d1056~mv2.png/v1/fill/w_145,h_94,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/f68c7b_5b7a92e637f747d1a0308d30781d1056~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_5b7a92e637f747d1a0308d30781d1056_mv2.png/v1/fill/w_145,h_94,al_c,q_85,usm_0.66_1.00_0.01,blur_3,/f68c7b_5b7a92e637f747d1a0308d30781d1056_mv2.png	(from https://www.karthikjambunathan.com/sono)
